time,J_out,P_in,P_out,TK_out,kg_out,kg_per_s
150330.34958464,15663971328.16,12.252549279668,10.143956289367,373.42523235826,36614.269749452,9.9994846814357
154358.12681592,17230031278.888,12.252557729827,10.143957281334,373.42297867544,40275.798415909,9.9995099289869
158788.68177033,18952645039.16,12.252566544068,10.143958297508,373.42061933385,44303.492847854,9.999535792644
163662.29222017,20847464860.164,12.25257566983,10.14395935775,373.41816842803,48733.973648514,9.9995627779511
169023.263715,22931711731.11,12.252585008796,10.14396047631,373.41565584747,53607.523638125,9.9995912475596
174920.33235932,25224326312.104,12.25259446863,10.143961632028,373.41310526224,58968.449466629,9.9996206629695
181407.10786806,27746124366.724,12.252604104603,10.143962749059,373.41048268198,64865.478837101,9.9996490937066
188542.56092768,30519970783.98,12.252614247367,10.14396374198,373.40766518608,71352.207047263,9.999674365606
196391.55929326,33571010348.205,12.252625336129,10.143964643345,373.40452248045,78487.607820792,9.9996973072342
205025.4574954,36926964208.75,12.252637378155,10.143965647953,373.40109364406,86336.589366423,9.9997228766291
214522.74551776,40618451232.286,12.252649444304,10.143966973246,373.39771331732,94970.568660916,9.9997566081374
224969.76234235,44679216607.014,12.252660045654,10.143968581608,373.39483138807,104468.0531888,9.9997975443971
236461.4808494,49146285708.658,12.252668252491,10.143970143347,373.39265696142,114915.31529946,9.9998372940461
249102.37120715,54060259425.715,12.252674138213,10.143971374034,373.3911022203,126407.24278842,9.999868617711
263007.35060068,59465757278.938,12.252678307337,10.143972228626,373.38997479819,139048.26951813,9.9998903689748
278302.82793356,65411880230.751,12.252681356325,10.143972804352,373.3891195133,152953.32060188,9.999905022452
295127.85299973,71952663544.089,12.252683686759,10.143973206452,373.38844159369,168248.82485495,9.9999152567834
313635.38057251,79147559281.22,12.25268553486,10.143973504649,373.38788671293,185073.84780865,9.9999228465714
333993.66090258,87061969812.688,12.252687037078,10.143973735309,373.38742231176,203581.35210929,9.99992871739
356387.76926565,95767839159.41,12.252688286438,10.143973920955,373.38702528414,223939.59313463,9.9999334424905
381021.28846502,105344299580.54,12.252689366931,10.143974074605,373.38667228323,246333.6487831,9.999937353219
394569.72402468,57939274673.361,12.252689904138,10.143974148628,373.3864945135,135483.53235652,9.9999392372608
408118.15958434,57939190414.178,12.252690395477,10.14397421278,373.38632957821,135483.55447878,9.9999408700886
423021.43869996,63733015378.507,12.252690889071,10.143974276836,373.38616244114,149031.93422457,9.9999425004618
439415.04572715,70106213025.753,12.252691380354,10.143974340849,373.38599472534,163935.15435642,9.9999441297183
